ad_id	reporting_start	reporting_end	campaign_id	fb_campaign_id	age	gender	impressions	clicks	spent	total_conversion	approved_conversion	interest_type	interest
782443	8/20/2017	8/20/2017	936	116553	40-44	F	979	0	0	1	0	interest2	25
782443	8/20/2017	8/20/2017	936	116553	40-44	F	979	0	0	1	0	interest3	24
950463	8/19/2017	8/19/2017	936	123504	45-49	M	818	0	0	1	0	interest1	15
950463	8/19/2017	8/19/2017	936	123504	45-49	M	818	0	0	1	0	interest2	19
950463	8/19/2017	8/19/2017	936	123504	45-49	M	818	0	0	1	0	interest3	18
950531	8/19/2017	8/19/2017	936	123515	45-49	M	572	0	0	1	0	interest1	22
950531	8/19/2017	8/19/2017	936	123515	45-49	M	572	0	0	1	0	interest2	24
950531	8/19/2017	8/19/2017	936	123515	45-49	M	572	0	0	1	0	interest3	26
950969	8/19/2017	8/19/2017	936	123588	45-49	M	255	0	0	1	0	interest1	36
950969	8/19/2017	8/19/2017	936	123588	45-49	M	255	0	0	1	0	interest2	38
950969	8/19/2017	8/19/2017	936	123588	45-49	M	255	0	0	1	0	interest3	40
951102	8/19/2017	8/19/2017	936	123611	45-49	M	2254	0	0	1	0	interest1	16
951102	8/19/2017	8/19/2017	936	123611	45-49	M	2254	0	0	1	0	interest2	18
951102	8/19/2017	8/19/2017	936	123611	45-49	M	2254	0	0	1	0	interest3	19
951498	8/21/2017	8/21/2017	936	123677	45-49	F	259	0	0	1	0	interest1	20
951498	8/21/2017	8/21/2017	936	123677	45-49	F	259	0	0	1	0	interest2	22
951498	8/21/2017	8/21/2017	936	123677	45-49	F	259	0	0	1	0	interest3	21
951542	8/20/2017	8/20/2017	936	123684	40-44	F	357	0	0	1	0	interest1	27
951542	8/20/2017	8/20/2017	936	123684	40-44	F	357	0	0	1	0	interest2	32
951542	8/20/2017	8/20/2017	936	123684	40-44	F	357	0	0	1	0	interest3	28
951782	8/24/2017	8/24/2017	936	123724	45-49	F	781	0	0	1	0	interest1	26
951782	8/24/2017	8/24/2017	936	123724	45-49	F	781	0	0	1	0	interest2	30
951782	8/24/2017	8/24/2017	936	123724	45-49	F	781	0	0	1	0	interest3	29
952080	8/29/2017	8/29/2017	936	123774	40-44	F	415	0	0	1	0	interest1	27
952080	8/29/2017	8/29/2017	936	123774	40-44	F	415	0	0	1	0	interest2	30
952080	8/29/2017	8/29/2017	936	123774	40-44	F	415	0	0	1	0	interest3	30
708771	8/17/2017	8/17/2017	916	103920	30-34	M	693	0	0	1	0	interest1	20
708771	8/17/2017	8/17/2017	916	103920	30-34	M	693	0	0	1	0	interest2	25
708771	8/17/2017	8/17/2017	916	103920	30-34	M	693	0	0	1	0	interest3	22
708979	8/30/2017	8/30/2017	916	103955	30-34	M	1224	0	0	1	0	interest1	31
708979	8/30/2017	8/30/2017	916	103955	30-34	M	1224	0	0	1	0	interest2	37
708979	8/30/2017	8/30/2017	916	103955	30-34	M	1224	0	0	1	0	interest3	34
709023	8/29/2017	8/29/2017	916	103962	30-34	M	735	0	0	1	0	interest1	7
709023	8/29/2017	8/29/2017	916	103962	30-34	M	735	0	0	1	0	interest2	8
709023	8/29/2017	8/29/2017	916	103962	30-34	M	735	0	0	1	0	interest3	8
709038	8/29/2017	8/29/2017	916	103965	30-34	M	5117	0	0	1	0	interest1	16
709038	8/29/2017	8/29/2017	916	103965	30-34	M	5117	0	0	1	0	interest2	20
709038	8/29/2017	8/29/2017	916	103965	30-34	M	5117	0	0	1	0	interest3	22
709040	8/29/2017	8/29/2017	916	103965	30-34	M	5120	0	0	1	0	interest1	16
709040	8/29/2017	8/29/2017	916	103965	30-34	M	5120	0	0	1	0	interest2	19
709040	8/29/2017	8/29/2017	916	103965	30-34	M	5120	0	0	1	0	interest3	21
709455	8/18/2017	8/18/2017	916	104034	35-39	M	559	0	0	1	0	interest1	7
709455	8/18/2017	8/18/2017	916	104034	35-39	M	559	0	0	1	0	interest2	12
709455	8/18/2017	8/18/2017	916	104034	35-39	M	559	0	0	1	0	interest3	10
709761	8/18/2017	8/18/2017	916	104085	40-44	M	2861	0	0	1	0	interest1	16
709761	8/18/2017	8/18/2017	916	104085	40-44	M	2861	0	0	1	0	interest2	19
709761	8/18/2017	8/18/2017	916	104085	40-44	M	2861	0	0	1	0	interest3	20
710628	8/17/2017	8/17/2017	916	104230	30-34	F	1473	0	0	1	0	interest1	18
710628	8/17/2017	8/17/2017	916	104230	30-34	F	1473	0	0	1	0	interest2	24
710628	8/17/2017	8/17/2017	916	104230	30-34	F	1473	0	0	1	0	interest3	22
710682	8/29/2017	8/29/2017	916	104239	30-34	F	1186	0	0	1	0	interest1	27
710682	8/29/2017	8/29/2017	916	104239	30-34	F	1186	0	0	1	0	interest2	33
710682	8/29/2017	8/29/2017	916	104239	30-34	F	1186	0	0	1	0	interest3	32
710867	8/26/2017	8/26/2017	916	104270	30-34	F	1185	0	0	1	0	interest1	63
710867	8/26/2017	8/26/2017	916	104270	30-34	F	1185	0	0	1	0	interest2	64
710867	8/26/2017	8/26/2017	916	104270	30-34	F	1185	0	0	1	0	interest3	68
711785	8/26/2017	8/26/2017	916	104423	45-49	F	292	0	0	1	0	interest1	19
711785	8/26/2017	8/26/2017	916	104423	45-49	F	292	0	0	1	0	interest2	25
711785	8/26/2017	8/26/2017	916	104423	45-49	F	292	0	0	1	0	interest3	23
1121224	8/23/2017	8/23/2017	1178	144558	30-34	M	14289	0	0	1	0	interest1	31
1121224	8/23/2017	8/23/2017	1178	144558	30-34	M	14289	0	0	1	0	interest2	32
1121224	8/23/2017	8/23/2017	1178	144558	30-34	M	14289	0	0	1	0	interest3	33
1121286	8/24/2017	8/24/2017	1178	144571	30-34	M	10991	0	0	1	0	interest1	66
1121286	8/24/2017	8/24/2017	1178	144571	30-34	M	10991	0	0	1	0	interest2	67
1121286	8/24/2017	8/24/2017	1178	144571	30-34	M	10991	0	0	1	0	interest3	69
1121359	8/29/2017	8/29/2017	1178	144583	35-39	M	7573	0	0	1	0	interest1	26
1121359	8/29/2017	8/29/2017	1178	144583	35-39	M	7573	0	0	1	0	interest2	28
1121359	8/29/2017	8/29/2017	1178	144583	35-39	M	7573	0	0	1	0	interest3	27
1121375	8/29/2017	8/29/2017	1178	144586	35-39	M	9921	0	0	1	0	interest1	29
1121375	8/29/2017	8/29/2017	1178	144586	35-39	M	9921	0	0	1	0	interest2	31
1121375	8/29/2017	8/29/2017	1178	144586	35-39	M	9921	0	0	1	0	interest3	35
1121477	8/21/2017	8/21/2017	1178	144603	40-44	M	7073	0	0	1	0	interest1	21
1121477	8/21/2017	8/21/2017	1178	144603	40-44	M	7073	0	0	1	0	interest2	27
1121477	8/21/2017	8/21/2017	1178	144603	40-44	M	7073	0	0	1	0	interest3	22
708820	8/17/2017	8/17/2017	916	103929	30-34	M	1915	0	0	1	1	interest1	29
708820	8/17/2017	8/17/2017	916	103929	30-34	M	1915	0	0	1	1	interest2	30
708820	8/17/2017	8/17/2017	916	103929	30-34	M	1915	0	0	1	1	interest3	30
709105	8/30/2017	8/30/2017	916	103976	30-34	M	1241	0	0	1	1	interest1	28
709105	8/30/2017	8/30/2017	916	103976	30-34	M	1241	0	0	1	1	interest2	30
709105	8/30/2017	8/30/2017	916	103976	30-34	M	1241	0	0	1	1	interest3	32
709124	8/30/2017	8/30/2017	916	103979	30-34	M	1024	0	0	1	1	interest1	31
709124	8/30/2017	8/30/2017	916	103979	30-34	M	1024	0	0	1	1	interest2	34
709124	8/30/2017	8/30/2017	916	103979	30-34	M	1024	0	0	1	1	interest3	33
709320	8/17/2017	8/17/2017	916	104012	35-39	M	1422	0	0	1	1	interest1	15
709320	8/17/2017	8/17/2017	916	104012	35-39	M	1422	0	0	1	1	interest2	21
709320	8/17/2017	8/17/2017	916	104012	35-39	M	1422	0	0	1	1	interest3	20
709328	8/18/2017	8/18/2017	916	104013	35-39	M	3332	0	0	1	1	interest1	16
709328	8/18/2017	8/18/2017	916	104013	35-39	M	3332	0	0	1	1	interest2	19
709328	8/18/2017	8/18/2017	916	104013	35-39	M	3332	0	0	1	1	interest3	18
709899	8/18/2017	8/18/2017	916	104108	40-44	M	1398	0	0	1	1	interest1	15
709899	8/18/2017	8/18/2017	916	104108	40-44	M	1398	0	0	1	1	interest2	18
709899	8/18/2017	8/18/2017	916	104108	40-44	M	1398	0	0	1	1	interest3	20
710477	8/17/2017	8/17/2017	916	104205	30-34	F	2654	0	0	1	1	interest1	16
710477	8/17/2017	8/17/2017	916	104205	30-34	F	2654	0	0	1	1	interest2	19
710477	8/17/2017	8/17/2017	916	104205	30-34	F	2654	0	0	1	1	interest3	19
712052	8/25/2017	8/25/2017	916	104467	45-49	F	1448	0	0	1	1	interest1	10
712052	8/25/2017	8/25/2017	916	104467	45-49	F	1448	0	0	1	1	interest2	13
712052	8/25/2017	8/25/2017	916	104467	45-49	F	1448	0	0	1	1	interest3	11
1121094	8/28/2017	8/28/2017	1178	144531	30-34	M	24362	0	0	1	1	interest1	10
1121094	8/28/2017	8/28/2017	1178	144531	30-34	M	24362	0	0	1	1	interest2	16
1121094	8/28/2017	8/28/2017	1178	144531	30-34	M	24362	0	0	1	1	interest3	15
1121252	8/23/2017	8/23/2017	1178	144565	30-34	M	11139	0	0	1	1	interest1	63
1121252	8/23/2017	8/23/2017	1178	144565	30-34	M	11139	0	0	1	1	interest2	69
1121252	8/23/2017	8/23/2017	1178	144565	30-34	M	11139	0	0	1	1	interest3	67
1121273	8/22/2017	8/22/2017	1178	144569	30-34	M	9370	0	0	1	1	interest1	2
1121273	8/22/2017	8/22/2017	1178	144569	30-34	M	9370	0	0	1	1	interest2	4
1121273	8/22/2017	8/22/2017	1178	144569	30-34	M	9370	0	0	1	1	interest3	4
735032	8/19/2017	8/19/2017	936	108791	35-39	F	498	0	0	1	1	interest1	32
735032	8/19/2017	8/19/2017	936	108791	35-39	F	498	0	0	1	1	interest2	33
735032	8/19/2017	8/19/2017	936	108791	35-39	F	498	0	0	1	1	interest3	34
735043	8/18/2017	8/18/2017	936	108793	35-39	F	1357	0	0	1	1	interest1	63
735043	8/18/2017	8/18/2017	936	108793	35-39	F	1357	0	0	1	1	interest2	65
735043	8/18/2017	8/18/2017	936	108793	35-39	F	1357	0	0	1	1	interest3	69
735109	8/19/2017	8/19/2017	936	108804	40-44	F	708	0	0	1	1	interest1	21
735109	8/19/2017	8/19/2017	936	108804	40-44	F	708	0	0	1	1	interest2	26
735109	8/19/2017	8/19/2017	936	108804	40-44	F	708	0	0	1	1	interest3	25
737674	8/20/2017	8/20/2017	936	109637	45-49	M	533	0	0	1	1	interest1	20
737674	8/20/2017	8/20/2017	936	109637	45-49	M	533	0	0	1	1	interest2	21
737674	8/20/2017	8/20/2017	936	109637	45-49	M	533	0	0	1	1	interest3	24
737766	8/20/2017	8/20/2017	936	109659	45-49	M	1447	0	0	1	1	interest1	29
737766	8/20/2017	8/20/2017	936	109659	45-49	M	1447	0	0	1	1	interest2	33
737766	8/20/2017	8/20/2017	936	109659	45-49	M	1447	0	0	1	1	interest3	33
738528	8/19/2017	8/19/2017	936	109839	40-44	F	402	0	0	1	1	interest1	30
738528	8/19/2017	8/19/2017	936	109839	40-44	F	402	0	0	1	1	interest2	34
738528	8/19/2017	8/19/2017	936	109839	40-44	F	402	0	0	1	1	interest3	33
747439	8/21/2017	8/21/2017	936	110874	35-39	M	1662	0	0	1	1	interest1	29
747439	8/21/2017	8/21/2017	936	110874	35-39	M	1662	0	0	1	1	interest2	35
747439	8/21/2017	8/21/2017	936	110874	35-39	M	1662	0	0	1	1	interest3	33
747678	8/25/2017	8/25/2017	936	110914	45-49	M	370	0	0	1	1	interest1	21
747678	8/25/2017	8/25/2017	936	110914	45-49	M	370	0	0	1	1	interest2	27
747678	8/25/2017	8/25/2017	936	110914	45-49	M	370	0	0	1	1	interest3	23
747712	8/24/2017	8/24/2017	936	110919	45-49	M	450	0	0	1	1	interest1	26
747712	8/24/2017	8/24/2017	936	110919	45-49	M	450	0	0	1	1	interest2	30
747712	8/24/2017	8/24/2017	936	110919	45-49	M	450	0	0	1	1	interest3	29
748341	8/25/2017	8/25/2017	936	111024	45-49	F	1363	0	0	1	1	interest1	64
748341	8/25/2017	8/25/2017	936	111024	45-49	F	1363	0	0	1	1	interest2	67
748341	8/25/2017	8/25/2017	936	111024	45-49	F	1363	0	0	1	1	interest3	68
776318	8/25/2017	8/25/2017	936	115484	45-49	F	3569	0	0	1	1	interest1	15
776318	8/25/2017	8/25/2017	936	115484	45-49	F	3569	0	0	1	1	interest2	16
776318	8/25/2017	8/25/2017	936	115484	45-49	F	3569	0	0	1	1	interest3	19
776383	8/21/2017	8/21/2017	936	115495	45-49	F	1168	0	0	1	1	interest1	23
776383	8/21/2017	8/21/2017	936	115495	45-49	F	1168	0	0	1	1	interest2	27
776383	8/21/2017	8/21/2017	936	115495	45-49	F	1168	0	0	1	1	interest3	29
776935	8/30/2017	8/30/2017	936	115587	45-49	M	1136	0	0	1	1	interest1	36
776935	8/30/2017	8/30/2017	936	115587	45-49	M	1136	0	0	1	1	interest2	41
776935	8/30/2017	8/30/2017	936	115587	45-49	M	1136	0	0	1	1	interest3	38
777638	8/23/2017	8/23/2017	936	115717	40-44	M	1781	0	0	1	1	interest1	7
777638	8/23/2017	8/23/2017	936	115717	40-44	M	1781	0	0	1	1	interest2	10
777638	8/23/2017	8/23/2017	936	115717	40-44	M	1781	0	0	1	1	interest3	12
777816	8/23/2017	8/23/2017	936	115747	40-44	M	500	0	0	1	1	interest1	2
777816	8/23/2017	8/23/2017	936	115747	40-44	M	500	0	0	1	1	interest2	7
777816	8/23/2017	8/23/2017	936	115747	40-44	M	500	0	0	1	1	interest3	7
780199	8/22/2017	8/22/2017	936	116163	35-39	F	1030	0	0	1	1	interest1	23
780199	8/22/2017	8/22/2017	936	116163	35-39	F	1030	0	0	1	1	interest2	28
780199	8/22/2017	8/22/2017	936	116163	35-39	F	1030	0	0	1	1	interest3	27
951270	8/18/2017	8/18/2017	936	123639	35-39	F	784	0	0	1	1	interest1	18
951270	8/18/2017	8/18/2017	936	123639	35-39	F	784	0	0	1	1	interest2	21
951270	8/18/2017	8/18/2017	936	123639	35-39	F	784	0	0	1	1	interest3	19
951607	8/20/2017	8/20/2017	936	123695	40-44	F	848	0	0	1	1	interest1	10
951607	8/20/2017	8/20/2017	936	123695	40-44	F	848	0	0	1	1	interest2	15
951607	8/20/2017	8/20/2017	936	123695	40-44	F	848	0	0	1	1	interest3	15
951641	8/20/2017	8/20/2017	936	123700	40-44	F	87	0	0	1	1	interest1	2
951641	8/20/2017	8/20/2017	936	123700	40-44	F	87	0	0	1	1	interest2	4
951641	8/20/2017	8/20/2017	936	123700	40-44	F	87	0	0	1	1	interest3	7
952100	8/29/2017	8/29/2017	936	123777	35-39	F	810	0	0	1	1	interest1	29
952100	8/29/2017	8/29/2017	936	123777	35-39	F	810	0	0	1	1	interest2	31
952100	8/29/2017	8/29/2017	936	123777	35-39	F	810	0	0	1	1	interest3	30
734209	8/25/2017	8/25/2017	936	108654	30-34	M	1772	0	0	1	1	interest1	10
734209	8/25/2017	8/25/2017	936	108654	30-34	M	1772	0	0	1	1	interest2	16
734209	8/25/2017	8/25/2017	936	108654	30-34	M	1772	0	0	1	1	interest3	14
734243	8/26/2017	8/26/2017	936	108660	30-34	M	739	0	0	1	1	interest1	21
734243	8/26/2017	8/26/2017	936	108660	30-34	M	739	0	0	1	1	interest2	23
734243	8/26/2017	8/26/2017	936	108660	30-34	M	739	0	0	1	1	interest3	24
734313	8/26/2017	8/26/2017	936	108672	30-34	M	790	0	0	1	1	interest1	36
734313	8/26/2017	8/26/2017	936	108672	30-34	M	790	0	0	1	1	interest2	38
734313	8/26/2017	8/26/2017	936	108672	30-34	M	790	0	0	1	1	interest3	38
747248	8/21/2017	8/21/2017	936	110842	30-34	M	472	0	0	1	1	interest1	21
747248	8/21/2017	8/21/2017	936	110842	30-34	M	472	0	0	1	1	interest2	24
747248	8/21/2017	8/21/2017	936	110842	30-34	M	472	0	0	1	1	interest3	24
747332	8/21/2017	8/21/2017	936	110856	30-34	M	792	0	0	1	1	interest1	64
747332	8/21/2017	8/21/2017	936	110856	30-34	M	792	0	0	1	1	interest2	68
747332	8/21/2017	8/21/2017	936	110856	30-34	M	792	0	0	1	1	interest3	65
747790	8/24/2017	8/24/2017	936	110932	30-34	F	2077	0	0	1	1	interest1	10
747790	8/24/2017	8/24/2017	936	110932	30-34	F	2077	0	0	1	1	interest2	12
747790	8/24/2017	8/24/2017	936	110932	30-34	F	2077	0	0	1	1	interest3	14
747824	8/25/2017	8/25/2017	936	110938	30-34	F	608	0	0	1	1	interest1	21
747824	8/25/2017	8/25/2017	936	110938	30-34	F	608	0	0	1	1	interest2	24
747824	8/25/2017	8/25/2017	936	110938	30-34	F	608	0	0	1	1	interest3	23
747863	8/24/2017	8/24/2017	936	110944	30-34	F	1955	0	0	1	1	interest1	27
747863	8/24/2017	8/24/2017	936	110944	30-34	F	1955	0	0	1	1	interest2	30
747863	8/24/2017	8/24/2017	936	110944	30-34	F	1955	0	0	1	1	interest3	33
747903	8/24/2017	8/24/2017	936	110951	30-34	F	1491	0	0	1	1	interest1	63
747903	8/24/2017	8/24/2017	936	110951	30-34	F	1491	0	0	1	1	interest2	69
747903	8/24/2017	8/24/2017	936	110951	30-34	F	1491	0	0	1	1	interest3	69
747911	8/24/2017	8/24/2017	936	110952	30-34	F	1495	0	0	1	1	interest1	64
747911	8/24/2017	8/24/2017	936	110952	30-34	F	1495	0	0	1	1	interest2	66
747911	8/24/2017	8/24/2017	936	110952	30-34	F	1495	0	0	1	1	interest3	66
776563	8/23/2017	8/23/2017	936	115525	30-34	F	1369	0	0	1	1	interest1	7
776563	8/23/2017	8/23/2017	936	115525	30-34	F	1369	0	0	1	1	interest2	9
776563	8/23/2017	8/23/2017	936	115525	30-34	F	1369	0	0	1	1	interest3	13
776659	8/23/2017	8/23/2017	936	115541	30-34	M	8817	0	0	1	1	interest1	16
776659	8/23/2017	8/23/2017	936	115541	30-34	M	8817	0	0	1	1	interest2	19
776659	8/23/2017	8/23/2017	936	115541	30-34	M	8817	0	0	1	1	interest3	22
776697	8/22/2017	8/22/2017	936	115547	30-34	M	4132	0	0	1	1	interest1	10
776697	8/22/2017	8/22/2017	936	115547	30-34	M	4132	0	0	1	1	interest2	14
776697	8/22/2017	8/22/2017	936	115547	30-34	M	4132	0	0	1	1	interest3	13
776722	8/27/2017	8/27/2017	936	115551	30-34	M	545	0	0	1	1	interest1	2
776722	8/27/2017	8/27/2017	936	115551	30-34	M	545	0	0	1	1	interest2	4
776722	8/27/2017	8/27/2017	936	115551	30-34	M	545	0	0	1	1	interest3	7
777166	8/30/2017	8/30/2017	936	115625	30-34	M	2383	0	0	1	1	interest1	63
777166	8/30/2017	8/30/2017	936	115625	30-34	M	2383	0	0	1	1	interest2	69
777166	8/30/2017	8/30/2017	936	115625	30-34	M	2383	0	0	1	1	interest3	65
777200	8/23/2017	8/23/2017	936	115631	30-34	M	1898	0	0	1	1	interest1	64
777200	8/23/2017	8/23/2017	936	115631	30-34	M	1898	0	0	1	1	interest2	69
777200	8/23/2017	8/23/2017	936	115631	30-34	M	1898	0	0	1	1	interest3	70
777201	8/23/2017	8/23/2017	936	115631	30-34	M	1882	0	0	1	1	interest1	64
777201	8/23/2017	8/23/2017	936	115631	30-34	M	1882	0	0	1	1	interest2	69
777201	8/23/2017	8/23/2017	936	115631	30-34	M	1882	0	0	1	1	interest3	65
778471	8/27/2017	8/27/2017	936	115856	30-34	M	1273	0	0	1	1	interest1	32
778471	8/27/2017	8/27/2017	936	115856	30-34	M	1273	0	0	1	1	interest2	35
778471	8/27/2017	8/27/2017	936	115856	30-34	M	1273	0	0	1	1	interest3	36
778590	8/28/2017	8/28/2017	936	115876	30-34	M	1371	0	0	1	1	interest1	30
778590	8/28/2017	8/28/2017	936	115876	30-34	M	1371	0	0	1	1	interest2	36
778590	8/28/2017	8/28/2017	936	115876	30-34	M	1371	0	0	1	1	interest3	36
780486	8/21/2017	8/21/2017	936	116216	30-34	F	2879	0	0	1	1	interest1	65
780486	8/21/2017	8/21/2017	936	116216	30-34	F	2879	0	0	1	1	interest2	69
780486	8/21/2017	8/21/2017	936	116216	30-34	F	2879	0	0	1	1	interest3	71
780681	8/24/2017	8/24/2017	936	116248	30-34	F	4073	0	0	1	1	interest1	26
780681	8/24/2017	8/24/2017	936	116248	30-34	F	4073	0	0	1	1	interest2	29
780681	8/24/2017	8/24/2017	936	116248	30-34	F	4073	0	0	1	1	interest3	29
781928	8/19/2017	8/19/2017	936	116467	30-34	M	2916	0	0	1	1	interest1	18
781928	8/19/2017	8/19/2017	936	116467	30-34	M	2916	0	0	1	1	interest2	21
781928	8/19/2017	8/19/2017	936	116467	30-34	M	2916	0	0	1	1	interest3	22
950109	8/22/2017	8/22/2017	936	123445	30-34	M	343	0	0	1	1	interest1	20
950109	8/22/2017	8/22/2017	936	123445	30-34	M	343	0	0	1	1	interest2	24
950109	8/22/2017	8/22/2017	936	123445	30-34	M	343	0	0	1	1	interest3	22
950170	8/22/2017	8/22/2017	936	123455	30-34	M	1720	0	0	1	1	interest1	15
950170	8/22/2017	8/22/2017	936	123455	30-34	M	1720	0	0	1	1	interest2	19
950170	8/22/2017	8/22/2017	936	123455	30-34	M	1720	0	0	1	1	interest3	16
950179	8/22/2017	8/22/2017	936	123457	30-34	M	3423	0	0	1	1	interest1	16
950179	8/22/2017	8/22/2017	936	123457	30-34	M	3423	0	0	1	1	interest2	22
950179	8/22/2017	8/22/2017	936	123457	30-34	M	3423	0	0	1	1	interest3	19
950200	8/22/2017	8/22/2017	936	123460	30-34	M	1217	0	0	1	1	interest1	10
950200	8/22/2017	8/22/2017	936	123460	30-34	M	1217	0	0	1	1	interest2	13
950200	8/22/2017	8/22/2017	936	123460	30-34	M	1217	0	0	1	1	interest3	15
950577	8/19/2017	8/19/2017	936	123523	30-34	M	540	0	0	1	1	interest1	32
950577	8/19/2017	8/19/2017	936	123523	30-34	M	540	0	0	1	1	interest2	38
950577	8/19/2017	8/19/2017	936	123523	30-34	M	540	0	0	1	1	interest3	34
950609	8/18/2017	8/18/2017	936	123528	30-34	M	1761	0	0	1	1	interest1	29
950609	8/18/2017	8/18/2017	936	123528	30-34	M	1761	0	0	1	1	interest2	31
950609	8/18/2017	8/18/2017	936	123528	30-34	M	1761	0	0	1	1	interest3	35
950629	8/23/2017	8/23/2017	936	123532	30-34	M	152	0	0	1	1	interest1	65
950629	8/23/2017	8/23/2017	936	123532	30-34	M	152	0	0	1	1	interest2	67
950629	8/23/2017	8/23/2017	936	123532	30-34	M	152	0	0	1	1	interest3	68
950631	8/23/2017	8/23/2017	936	123532	30-34	M	152	0	0	1	1	interest1	65
950631	8/23/2017	8/23/2017	936	123532	30-34	M	152	0	0	1	1	interest2	70
950631	8/23/2017	8/23/2017	936	123532	30-34	M	152	0	0	1	1	interest3	70
951021	8/19/2017	8/19/2017	936	123597	30-34	F	457	0	0	1	1	interest1	7
951021	8/19/2017	8/19/2017	936	123597	30-34	F	457	0	0	1	1	interest2	13
951021	8/19/2017	8/19/2017	936	123597	30-34	F	457	0	0	1	1	interest3	9
951035	8/19/2017	8/19/2017	936	123599	30-34	F	1539	0	0	1	1	interest1	10
951035	8/19/2017	8/19/2017	936	123599	30-34	F	1539	0	0	1	1	interest2	15
951035	8/19/2017	8/19/2017	936	123599	30-34	F	1539	0	0	1	1	interest3	12
951402	8/21/2017	8/21/2017	936	123661	30-34	F	1118	0	0	1	1	interest1	29
951402	8/21/2017	8/21/2017	936	123661	30-34	F	1118	0	0	1	1	interest2	32
951402	8/21/2017	8/21/2017	936	123661	30-34	F	1118	0	0	1	1	interest3	31
734352	8/27/2017	8/27/2017	936	108678	35-39	M	4423	1	1.460000038	1	1	interest1	10
734352	8/27/2017	8/27/2017	936	108678	35-39	M	4423	1	1.460000038	1	1	interest2	11
734352	8/27/2017	8/27/2017	936	108678	35-39	M	4423	1	1.460000038	1	1	interest3	16
734381	8/29/2017	8/29/2017	936	108683	35-39	M	2938	1	1.350000024	1	1	interest1	20
734381	8/29/2017	8/29/2017	936	108683	35-39	M	2938	1	1.350000024	1	1	interest2	25
734381	8/29/2017	8/29/2017	936	108683	35-39	M	2938	1	1.350000024	1	1	interest3	24
734785	8/28/2017	8/28/2017	936	108750	30-34	F	5576	1	1.529999971	1	1	interest1	10
734785	8/28/2017	8/28/2017	936	108750	30-34	F	5576	1	1.529999971	1	1	interest2	13
734785	8/28/2017	8/28/2017	936	108750	30-34	F	5576	1	1.529999971	1	1	interest3	13
734856	8/19/2017	8/19/2017	936	108762	30-34	F	5453	1	1.389999986	1	1	interest1	27
734856	8/19/2017	8/19/2017	936	108762	30-34	F	5453	1	1.389999986	1	1	interest2	28
734856	8/19/2017	8/19/2017	936	108762	30-34	F	5453	1	1.389999986	1	1	interest3	32
734881	8/20/2017	8/20/2017	936	108766	30-34	F	4259	1	1.570000052	1	1	interest1	31
734881	8/20/2017	8/20/2017	936	108766	30-34	F	4259	1	1.570000052	1	1	interest2	32
734881	8/20/2017	8/20/2017	936	108766	30-34	F	4259	1	1.570000052	1	1	interest3	34
734903	8/20/2017	8/20/2017	936	108770	30-34	F	5323	1	1.289999962	1	1	interest1	64
734903	8/20/2017	8/20/2017	936	108770	30-34	F	5323	1	1.289999962	1	1	interest2	69
734903	8/20/2017	8/20/2017	936	108770	30-34	F	5323	1	1.289999962	1	1	interest3	67
734925	8/20/2017	8/20/2017	936	108774	35-39	F	5024	1	1.409999967	1	1	interest1	10
734925	8/20/2017	8/20/2017	936	108774	35-39	F	5024	1	1.409999967	1	1	interest2	11
734925	8/20/2017	8/20/2017	936	108774	35-39	F	5024	1	1.409999967	1	1	interest3	12
737524	8/21/2017	8/21/2017	936	109601	40-44	M	2148	1	1.580000043	1	1	interest1	30
737524	8/21/2017	8/21/2017	936	109601	40-44	M	2148	1	1.580000043	1	1	interest2	34
737524	8/21/2017	8/21/2017	936	109601	40-44	M	2148	1	1.580000043	1	1	interest3	33
738307	8/20/2017	8/20/2017	936	109788	35-39	F	3010	1	0.860000014	1	1	interest1	31
738307	8/20/2017	8/20/2017	936	109788	35-39	F	3010	1	0.860000014	1	1	interest2	36
738307	8/20/2017	8/20/2017	936	109788	35-39	F	3010	1	0.860000014	1	1	interest3	36
747362	8/21/2017	8/21/2017	936	110861	35-39	M	4607	1	1.149999976	1	1	interest1	15
747362	8/21/2017	8/21/2017	936	110861	35-39	M	4607	1	1.149999976	1	1	interest2	16
747362	8/21/2017	8/21/2017	936	110861	35-39	M	4607	1	1.149999976	1	1	interest3	18
747401	8/21/2017	8/21/2017	936	110867	35-39	M	2793	1	0.980000019	1	1	interest1	22
747401	8/21/2017	8/21/2017	936	110867	35-39	M	2793	1	0.980000019	1	1	interest2	25
747401	8/21/2017	8/21/2017	936	110867	35-39	M	2793	1	0.980000019	1	1	interest3	25
776416	8/21/2017	8/21/2017	936	115500	45-49	F	3659	1	0.49000001	1	1	interest1	19
776416	8/21/2017	8/21/2017	936	115500	45-49	F	3659	1	0.49000001	1	1	interest2	22
776416	8/21/2017	8/21/2017	936	115500	45-49	F	3659	1	0.49000001	1	1	interest3	20
